id_contrato,id_cliente,valor_contrato,saldo_devedor,data_contratacao,prazo_meses,status_contrato,data_carga
317,714,91558.38,28203.32,2022-08-17,60,liquidado,2025-03-28 18:36:55.490957
318,17,11209.01,7660.79,2023-07-09,48,liquidado,2025-03-28 18:36:55.490957
319,681,74050.61,58736.06,2021-07-25,12,ativo,2025-03-28 18:36:55.490957
320,731,52450.72,18453.71,2022-03-01,36,liquidado,2025-03-28 18:36:55.490957
321,98,48820.93,23823.33,2022-10-21,48,liquidado,2025-03-28 18:36:55.490957
322,166,96885.2,70004.02,2022-11-09,36,ativo,2025-03-28 18:36:55.490957
323,495,95190.9,48366.83,2021-08-24,48,inadimplente,2025-03-28 18:36:55.490957
324,596,10117.43,6954.37,2022-10-14,60,liquidado,2025-03-28 18:36:55.490957
325,918,96536.52,45915.2,2021-06-05,24,ativo,2025-03-28 18:36:55.490957
326,481,67533.55,47846.84,2021-05-11,36,inadimplente,2025-03-28 18:36:55.490957
327,508,1199.83,506.16,2024-04-11,36,liquidado,2025-03-28 18:36:55.490957
328,985,16328.03,15696.39,2022-12-19,36,ativo,2025-03-28 18:36:55.490957
329,891,77457.8,57136.23,2021-09-10,12,ativo,2025-03-28 18:36:55.490957
330,284,63121.17,35974.61,2023-08-13,12,ativo,2025-03-28 18:36:55.490957
331,164,94025.5,42719.41,2024-02-24,12,ativo,2025-03-28 18:36:55.490957
332,46,19665.52,15156.66,2020-06-12,12,liquidado,2025-03-28 18:36:55.490957
333,370,74539.67,39426.36,2021-08-22,48,inadimplente,2025-03-28 18:36:55.490957
334,341,91540.32,55273.39,2023-10-03,48,ativo,2025-03-28 18:36:55.490957
335,379,72621.33,22246.67,2024-10-04,48,ativo,2025-03-28 18:36:55.490957
336,43,64131.14,30104.15,2020-09-14,48,ativo,2025-03-28 18:36:55.490957
337,680,65745.42,57386.46,2023-11-19,48,inadimplente,2025-03-28 18:36:55.490957
338,575,36241.13,11273.5,2020-05-25,36,liquidado,2025-03-28 18:36:55.490957
339,296,36131.22,21582.63,2021-04-30,24,ativo,2025-03-28 18:36:55.490957
340,331,59885.52,33568.25,2021-01-22,24,liquidado,2025-03-28 18:36:55.490957
341,550,38945.14,25137.17,2023-02-19,60,liquidado,2025-03-28 18:36:55.490957
342,387,62061.58,50891.55,2021-11-23,36,liquidado,2025-03-28 18:36:55.490957
343,776,7777.41,4353.63,2024-04-06,12,ativo,2025-03-28 18:36:55.490957
344,390,80172.16,42773.83,2021-11-29,48,ativo,2025-03-28 18:36:55.490957
345,694,86122.56,27947.25,2022-07-09,36,ativo,2025-03-28 18:36:55.490957
346,770,63394.47,30040.64,2023-04-25,48,liquidado,2025-03-28 18:36:55.490957
347,680,44812.01,33811.81,2023-07-10,60,inadimplente,2025-03-28 18:36:55.490957
348,92,42519.57,27640.11,2022-12-24,36,liquidado,2025-03-28 18:36:55.490957
349,185,20908.77,14911.36,2021-10-28,60,inadimplente,2025-03-28 18:36:55.490957
350,822,3802.82,1699.94,2024-12-15,12,inadimplente,2025-03-28 18:36:55.490957
351,3,41557.43,31526.36,2022-05-18,12,liquidado,2025-03-28 18:36:55.490957
352,38,12076.18,7988.36,2022-07-15,12,liquidado,2025-03-28 18:36:55.490957
353,860,66757.72,61229.07,2022-12-01,60,inadimplente,2025-03-28 18:36:55.490957
354,596,45173.92,39034.39,2023-07-24,12,inadimplente,2025-03-28 18:36:55.490957
355,312,55784.64,26688.35,2024-07-28,60,inadimplente,2025-03-28 18:36:55.490957
356,890,83027.0,70780.93,2022-09-02,60,liquidado,2025-03-28 18:36:55.490957
357,177,51057.78,48953.41,2020-12-13,12,ativo,2025-03-28 18:36:55.490957
358,213,90452.29,32051.64,2025-02-13,60,inadimplente,2025-03-28 18:36:55.490957
359,39,20192.44,18196.86,2020-08-20,24,inadimplente,2025-03-28 18:36:55.490957
360,465,35133.36,21898.29,2021-01-03,12,inadimplente,2025-03-28 18:36:55.490957
361,726,30298.35,18828.38,2023-09-10,60,liquidado,2025-03-28 18:36:55.490957
362,372,23730.22,9071.73,2022-06-09,12,inadimplente,2025-03-28 18:36:55.490957
363,616,86434.27,58111.69,2020-06-05,48,liquidado,2025-03-28 18:36:55.490957
364,606,16974.92,6085.31,2022-12-03,12,liquidado,2025-03-28 18:36:55.490957
365,235,73508.97,67419.76,2020-09-07,24,liquidado,2025-03-28 18:36:55.490957
366,115,23013.77,15268.65,2021-07-11,48,inadimplente,2025-03-28 18:36:55.490957
367,206,17526.18,8248.01,2022-12-07,36,liquidado,2025-03-28 18:36:55.490957
368,911,75189.65,52658.21,2021-02-10,36,ativo,2025-03-28 18:36:55.490957
369,137,42161.74,25308.05,2024-11-23,36,inadimplente,2025-03-28 18:36:55.490957
370,330,41774.61,34569.17,2022-10-10,60,liquidado,2025-03-28 18:36:55.490957
371,354,41783.85,37996.93,2022-06-15,24,ativo,2025-03-28 18:36:55.490957
372,944,94566.3,74484.11,2020-10-22,60,ativo,2025-03-28 18:36:55.490957
373,925,44470.46,43861.43,2021-07-06,12,inadimplente,2025-03-28 18:36:55.490957
374,269,39794.08,36888.01,2022-04-24,24,ativo,2025-03-28 18:36:55.490957
375,103,42507.89,13291.66,2021-06-27,12,inadimplente,2025-03-28 18:36:55.490957
376,537,67651.4,39622.3,2021-12-08,60,ativo,2025-03-28 18:36:55.490957
377,416,71749.49,65801.06,2022-12-17,48,ativo,2025-03-28 18:36:55.490957
378,632,75511.19,47235.17,2025-02-08,12,inadimplente,2025-03-28 18:36:55.490957
379,364,34029.21,29064.03,2022-06-04,60,inadimplente,2025-03-28 18:36:55.490957
380,659,85642.43,78601.93,2023-03-11,36,inadimplente,2025-03-28 18:36:55.490957
381,693,41564.18,31316.2,2022-09-23,24,inadimplente,2025-03-28 18:36:55.490957
382,384,21143.8,7334.39,2025-03-18,48,inadimplente,2025-03-28 18:36:55.490957
383,185,74565.07,66627.58,2020-04-13,48,ativo,2025-03-28 18:36:55.490957
384,49,8336.44,4691.98,2020-09-15,60,liquidado,2025-03-28 18:36:55.490957
385,335,23923.3,22961.16,2025-01-17,24,ativo,2025-03-28 18:36:55.490957
386,323,22791.02,12429.41,2020-04-08,36,inadimplente,2025-03-28 18:36:55.490957
387,574,38073.56,21269.31,2023-04-02,36,liquidado,2025-03-28 18:36:55.490957
388,479,71167.8,21767.0,2024-03-16,36,liquidado,2025-03-28 18:36:55.490957
389,62,84390.22,47365.6,2021-04-27,48,liquidado,2025-03-28 18:36:55.490957
390,317,11264.18,3762.92,2020-09-23,48,ativo,2025-03-28 18:36:55.490957
391,250,55255.2,36730.96,2023-01-02,24,ativo,2025-03-28 18:36:55.490957
392,355,67444.59,49526.7,2022-08-13,60,inadimplente,2025-03-28 18:36:55.490957
393,583,66585.91,36147.75,2023-09-24,60,liquidado,2025-03-28 18:36:55.490957
394,401,26564.87,19227.34,2024-12-23,60,liquidado,2025-03-28 18:36:55.490957
395,804,85405.91,58003.64,2020-04-12,24,liquidado,2025-03-28 18:36:55.490957
396,445,71923.31,35217.96,2024-01-24,36,ativo,2025-03-28 18:36:55.490957
397,40,60377.36,54524.35,2023-04-02,48,liquidado,2025-03-28 18:36:55.490957
398,300,74829.58,51673.51,2024-04-09,24,liquidado,2025-03-28 18:36:55.490957
399,178,38897.08,34045.9,2021-12-06,24,liquidado,2025-03-28 18:36:55.490957
400,736,43677.6,29899.06,2023-06-03,12,inadimplente,2025-03-28 18:36:55.490957
401,195,93967.78,70049.41,2022-08-02,12,liquidado,2025-03-28 18:36:55.490957
402,685,82765.85,51660.81,2023-05-18,60,inadimplente,2025-03-28 18:36:55.490957
403,868,82552.97,28414.58,2024-10-20,60,inadimplente,2025-03-28 18:36:55.490957
404,207,78024.5,64962.88,2025-01-25,48,liquidado,2025-03-28 18:36:55.490957
405,869,75036.02,30421.53,2021-07-20,12,ativo,2025-03-28 18:36:55.490957
406,575,27136.43,16028.64,2024-05-11,36,inadimplente,2025-03-28 18:36:55.490957
407,517,63373.95,57079.92,2024-10-05,12,liquidado,2025-03-28 18:36:55.490957
408,699,51905.9,42322.01,2024-08-07,60,liquidado,2025-03-28 18:36:55.490957
409,914,84642.26,40146.34,2020-04-26,60,liquidado,2025-03-28 18:36:55.490957
410,688,82838.55,77219.25,2020-08-02,60,inadimplente,2025-03-28 18:36:55.490957
411,91,80859.84,72823.69,2021-11-01,60,inadimplente,2025-03-28 18:36:55.490957
412,675,57545.07,29510.33,2023-04-19,60,ativo,2025-03-28 18:36:55.490957
413,803,3220.16,1778.49,2024-10-11,36,liquidado,2025-03-28 18:36:55.490957
414,971,2356.16,839.16,2024-04-23,60,inadimplente,2025-03-28 18:36:55.490957
415,598,2423.76,2023.95,2022-07-04,24,ativo,2025-03-28 18:36:55.490957
416,992,31586.64,12408.85,2020-06-23,36,liquidado,2025-03-28 18:36:55.490957
417,355,93902.96,55437.55,2022-09-06,60,liquidado,2025-03-28 18:36:55.490957
418,339,58514.09,58132.31,2024-01-16,36,inadimplente,2025-03-28 18:36:55.490957
419,450,71032.3,40663.24,2022-06-18,48,inadimplente,2025-03-28 18:36:55.490957
420,855,92890.03,88282.47,2021-01-02,48,ativo,2025-03-28 18:36:55.490957
421,191,21951.95,21884.82,2021-07-29,48,liquidado,2025-03-28 18:36:55.490957
422,900,86243.48,53713.89,2022-09-19,12,liquidado,2025-03-28 18:36:55.490957
423,715,94970.87,83857.6,2020-12-12,36,inadimplente,2025-03-28 18:36:55.490957
424,694,37939.14,36390.63,2022-08-27,60,ativo,2025-03-28 18:36:55.490957
425,343,69397.51,54684.9,2022-03-22,12,liquidado,2025-03-28 18:36:55.490957
426,458,55914.08,46042.79,2021-12-13,48,ativo,2025-03-28 18:36:55.490957
427,655,21212.49,6992.48,2023-04-09,24,inadimplente,2025-03-28 18:36:55.490957
428,721,83899.34,35137.87,2021-06-12,48,liquidado,2025-03-28 18:36:55.490957
429,112,3471.66,1458.11,2021-11-03,48,liquidado,2025-03-28 18:36:55.490957
430,532,96131.09,64903.34,2022-07-04,24,liquidado,2025-03-28 18:36:55.490957
431,13,16215.41,11364.17,2024-04-05,24,liquidado,2025-03-28 18:36:55.490957
432,538,74315.91,27232.02,2023-11-20,36,liquidado,2025-03-28 18:36:55.490957
433,660,4142.63,2470.39,2023-05-30,12,inadimplente,2025-03-28 18:36:55.490957
434,144,69377.3,49795.11,2021-03-08,60,inadimplente,2025-03-28 18:36:55.490957
435,239,68661.92,38643.53,2024-02-21,12,inadimplente,2025-03-28 18:36:55.490957
436,179,3972.57,3687.17,2020-12-10,12,inadimplente,2025-03-28 18:36:55.490957
437,607,77815.24,30313.38,2023-06-24,48,inadimplente,2025-03-28 18:36:55.490957
438,309,97558.97,85059.88,2022-10-04,24,liquidado,2025-03-28 18:36:55.490957
439,925,9425.25,5371.62,2021-06-28,24,inadimplente,2025-03-28 18:36:55.490957
440,364,17643.69,11159.03,2021-07-31,24,liquidado,2025-03-28 18:36:55.490957
441,728,10996.83,4588.36,2023-06-27,60,inadimplente,2025-03-28 18:36:55.490957
442,805,76169.96,74451.03,2023-07-23,48,inadimplente,2025-03-28 18:36:55.490957
443,360,21520.02,15955.09,2024-02-08,60,liquidado,2025-03-28 18:36:55.490957
444,568,13838.22,6635.76,2024-10-18,12,ativo,2025-03-28 18:36:55.490957
445,13,7193.92,3218.24,2022-03-13,48,inadimplente,2025-03-28 18:36:55.490957
446,338,34921.87,31613.42,2021-06-22,24,inadimplente,2025-03-28 18:36:55.490957
447,375,70960.88,51947.14,2021-05-24,60,liquidado,2025-03-28 18:36:55.490957
448,266,51045.37,20461.8,2020-04-07,36,liquidado,2025-03-28 18:36:55.490957
449,343,9144.96,5685.5,2024-11-15,24,ativo,2025-03-28 18:36:55.490957
450,439,6640.89,3938.21,2021-02-08,12,liquidado,2025-03-28 18:36:55.490957
451,909,35359.17,24152.66,2021-02-20,48,ativo,2025-03-28 18:36:55.490957
452,399,20725.35,6869.89,2021-05-24,60,ativo,2025-03-28 18:36:55.490957
453,32,89062.41,49877.36,2023-05-31,36,ativo,2025-03-28 18:36:55.490957
454,82,47615.87,36151.8,2022-11-01,48,liquidado,2025-03-28 18:36:55.490957
455,211,66150.18,25263.3,2024-08-27,24,inadimplente,2025-03-28 18:36:55.490957
456,807,45945.0,38304.94,2025-03-01,60,ativo,2025-03-28 18:36:55.490957
457,849,81967.77,53861.34,2022-07-07,60,ativo,2025-03-28 18:36:55.490957
458,188,49472.82,37170.0,2022-02-20,48,inadimplente,2025-03-28 18:36:55.490957
459,72,37845.15,28882.17,2023-10-28,48,ativo,2025-03-28 18:36:55.490957
460,734,85571.82,55068.5,2020-06-23,24,liquidado,2025-03-28 18:36:55.490957
461,608,92785.25,90831.99,2023-01-12,12,liquidado,2025-03-28 18:36:55.490957
462,206,26027.05,24913.78,2021-02-27,36,ativo,2025-03-28 18:36:55.490957
463,827,84666.96,72572.16,2023-10-10,48,ativo,2025-03-28 18:36:55.490957
464,127,22829.92,10336.14,2023-10-25,24,inadimplente,2025-03-28 18:36:55.490957
465,383,27061.49,8130.82,2025-03-18,24,liquidado,2025-03-28 18:36:55.490957
466,945,63105.56,52073.83,2023-10-17,48,ativo,2025-03-28 18:36:55.490957
467,897,35770.72,13079.33,2020-08-08,24,liquidado,2025-03-28 18:36:55.490957
468,731,4965.85,2502.9,2023-06-03,36,liquidado,2025-03-28 18:36:55.490957
469,111,90935.02,57075.21,2022-07-27,12,ativo,2025-03-28 18:36:55.490957
470,701,16294.73,10446.32,2024-06-11,24,inadimplente,2025-03-28 18:36:55.490957
471,913,70704.24,67495.71,2020-05-10,24,ativo,2025-03-28 18:36:55.490957
472,238,82927.75,34787.85,2022-06-18,60,liquidado,2025-03-28 18:36:55.490957
473,661,5499.8,4139.26,2022-05-15,36,inadimplente,2025-03-28 18:36:55.490957
474,201,47364.69,39856.77,2023-07-05,60,inadimplente,2025-03-28 18:36:55.490957
475,384,4456.24,3056.14,2020-05-23,48,ativo,2025-03-28 18:36:55.490957
476,694,99643.43,85414.86,2022-02-26,36,liquidado,2025-03-28 18:36:55.490957
477,720,24510.38,8204.36,2023-03-19,12,ativo,2025-03-28 18:36:55.490957
478,974,91581.62,39599.65,2020-05-07,36,liquidado,2025-03-28 18:36:55.490957
479,268,38595.4,33231.1,2022-12-15,36,inadimplente,2025-03-28 18:36:55.490957
480,615,13423.14,11288.06,2025-03-22,24,ativo,2025-03-28 18:36:55.490957
481,725,57012.37,54184.63,2023-02-12,24,liquidado,2025-03-28 18:36:55.490957
482,933,75193.17,45249.65,2021-10-08,12,ativo,2025-03-28 18:36:55.490957
483,227,42439.65,21421.9,2022-09-13,60,inadimplente,2025-03-28 18:36:55.490957
484,450,67118.92,63980.68,2021-08-13,48,inadimplente,2025-03-28 18:36:55.490957
485,273,65684.97,28547.8,2023-03-24,48,liquidado,2025-03-28 18:36:55.490957
486,550,94768.98,87130.47,2024-01-12,48,liquidado,2025-03-28 18:36:55.490957
487,218,91380.17,49147.83,2020-08-15,60,liquidado,2025-03-28 18:36:55.490957
488,288,54759.12,29724.36,2023-05-31,48,liquidado,2025-03-28 18:36:55.490957
489,83,31876.06,17148.69,2020-10-12,36,ativo,2025-03-28 18:36:55.490957
490,938,34995.28,30942.84,2021-11-26,48,liquidado,2025-03-28 18:36:55.490957
491,900,20650.62,8578.67,2023-05-10,48,inadimplente,2025-03-28 18:36:55.490957
492,472,34801.1,21372.93,2020-04-18,24,inadimplente,2025-03-28 18:36:55.490957
493,250,1497.63,512.29,2022-10-06,12,liquidado,2025-03-28 18:36:55.490957
494,916,75632.94,53285.2,2020-05-26,36,ativo,2025-03-28 18:36:55.490957
495,195,75947.76,25740.51,2022-12-02,36,ativo,2025-03-28 18:36:55.490957
496,693,25696.36,20608.08,2022-05-08,24,inadimplente,2025-03-28 18:36:55.490957
497,132,32073.93,25137.59,2023-06-23,12,liquidado,2025-03-28 18:36:55.490957
498,601,73241.48,70176.66,2024-03-30,60,ativo,2025-03-28 18:36:55.490957
499,852,83263.97,31967.02,2021-01-12,60,ativo,2025-03-28 18:36:55.490957
500,884,29506.59,19030.97,2024-10-23,24,liquidado,2025-03-28 18:36:55.490957
501,948,73654.43,54693.33,2022-01-03,12,liquidado,2025-03-28 18:36:55.490957
502,901,36158.03,11992.69,2025-01-02,48,inadimplente,2025-03-28 18:36:55.490957
503,471,66207.47,63035.37,2023-05-01,48,inadimplente,2025-03-28 18:36:55.490957
504,726,52791.16,41693.56,2021-06-23,24,liquidado,2025-03-28 18:36:55.490957
505,345,94323.26,33759.6,2021-03-28,36,ativo,2025-03-28 18:36:55.490957
506,192,11341.0,7981.8,2023-10-13,60,inadimplente,2025-03-28 18:36:55.490957
507,237,58922.77,27009.77,2022-01-26,36,liquidado,2025-03-28 18:36:55.490957
508,449,70270.82,51428.46,2024-08-27,36,inadimplente,2025-03-28 18:36:55.490957
509,602,79159.74,65204.87,2021-02-18,60,ativo,2025-03-28 18:36:55.490957
510,438,42931.24,36727.65,2024-01-09,24,ativo,2025-03-28 18:36:55.490957
511,696,35404.36,11869.12,2021-07-05,48,ativo,2025-03-28 18:36:55.490957
512,588,52835.06,23922.76,2022-01-29,60,inadimplente,2025-03-28 18:36:55.490957
513,385,26032.95,18336.11,2021-01-11,24,ativo,2025-03-28 18:36:55.490957
514,335,82248.92,52157.76,2023-07-11,60,liquidado,2025-03-28 18:36:55.490957
515,687,6126.8,4228.21,2023-09-19,60,ativo,2025-03-28 18:36:55.490957
516,166,47202.62,30091.31,2020-06-29,36,liquidado,2025-03-28 18:36:55.490957
517,526,38718.14,33525.42,2025-02-02,60,inadimplente,2025-03-28 18:36:55.490957
518,269,46453.28,23798.02,2023-01-11,36,liquidado,2025-03-28 18:36:55.490957
519,709,93441.19,72763.26,2024-01-13,12,liquidado,2025-03-28 18:36:55.490957
520,26,93773.79,48599.34,2020-06-05,36,liquidado,2025-03-28 18:36:55.490957
521,146,33878.87,32173.79,2020-12-30,60,inadimplente,2025-03-28 18:36:55.490957
522,384,24675.11,16251.28,2025-02-10,36,inadimplente,2025-03-28 18:36:55.490957
523,419,8603.5,4717.01,2023-10-04,48,inadimplente,2025-03-28 18:36:55.490957
524,928,94078.14,31304.51,2022-02-06,60,ativo,2025-03-28 18:36:55.490957
525,145,90026.78,87648.54,2022-11-27,36,ativo,2025-03-28 18:36:55.490957
526,966,67906.47,51657.26,2022-04-13,48,inadimplente,2025-03-28 18:36:55.490957
527,720,82902.91,27303.3,2025-02-11,60,liquidado,2025-03-28 18:36:55.490957
528,284,52309.34,41694.75,2020-04-01,36,liquidado,2025-03-28 18:36:55.490957
529,136,50740.3,41203.18,2024-12-23,12,inadimplente,2025-03-28 18:36:55.490957
530,557,83813.35,28090.05,2020-10-28,48,inadimplente,2025-03-28 18:36:55.490957
531,103,63906.02,47346.34,2025-01-29,36,liquidado,2025-03-28 18:36:55.490957
532,458,32167.76,10619.76,2021-02-13,60,ativo,2025-03-28 18:36:55.490957
533,423,73418.15,64397.27,2023-01-20,60,inadimplente,2025-03-28 18:36:55.490957
534,453,1797.85,1726.34,2020-08-07,60,liquidado,2025-03-28 18:36:55.490957
535,620,38525.01,36234.41,2025-02-28,24,liquidado,2025-03-28 18:36:55.490957
536,783,48918.04,32279.39,2023-02-11,60,liquidado,2025-03-28 18:36:55.490957
537,212,22305.24,20499.6,2023-02-19,36,liquidado,2025-03-28 18:36:55.490957
538,651,71571.75,56376.11,2020-08-20,48,ativo,2025-03-28 18:36:55.490957
539,809,21877.74,19690.71,2021-12-12,36,liquidado,2025-03-28 18:36:55.490957
540,193,40621.02,34459.16,2023-10-27,36,ativo,2025-03-28 18:36:55.490957
541,763,78238.74,78108.55,2023-10-05,48,inadimplente,2025-03-28 18:36:55.490957
542,270,69116.51,26559.49,2020-10-07,12,ativo,2025-03-28 18:36:55.490957
543,791,7503.52,6910.62,2024-09-19,60,inadimplente,2025-03-28 18:36:55.490957
544,884,55099.4,32620.79,2023-02-18,48,liquidado,2025-03-28 18:36:55.490957
545,237,56976.58,34731.59,2022-08-27,24,liquidado,2025-03-28 18:36:55.490957
546,490,9328.64,5365.58,2023-12-19,12,ativo,2025-03-28 18:36:55.490957
547,334,16802.87,8988.46,2021-05-04,24,inadimplente,2025-03-28 18:36:55.490957
548,459,3347.07,2960.36,2022-02-11,60,inadimplente,2025-03-28 18:36:55.490957
549,503,27187.06,13482.74,2022-09-29,24,ativo,2025-03-28 18:36:55.490957
550,810,92764.72,41705.97,2025-02-06,12,inadimplente,2025-03-28 18:36:55.490957
551,530,85937.55,69764.97,2024-02-25,12,inadimplente,2025-03-28 18:36:55.490957
552,431,25539.46,20135.35,2020-10-21,48,ativo,2025-03-28 18:36:55.490957
553,900,97406.24,66327.71,2023-01-19,36,inadimplente,2025-03-28 18:36:55.490957
554,283,57041.09,47116.91,2023-07-02,48,ativo,2025-03-28 18:36:55.490957
555,766,17170.33,7816.75,2021-05-17,12,ativo,2025-03-28 18:36:55.490957
556,520,93109.44,34148.13,2024-01-16,48,liquidado,2025-03-28 18:36:55.490957
557,861,63019.24,31580.75,2024-10-14,24,inadimplente,2025-03-28 18:36:55.490957
558,180,49761.0,30328.08,2023-06-06,36,inadimplente,2025-03-28 18:36:55.490957
559,228,69686.75,47870.17,2023-11-15,60,liquidado,2025-03-28 18:36:55.490957
560,21,80737.8,67182.94,2021-11-12,48,ativo,2025-03-28 18:36:55.490957
561,660,73656.63,39965.43,2024-09-07,24,liquidado,2025-03-28 18:36:55.490957
562,224,68290.02,23196.5,2023-08-17,48,liquidado,2025-03-28 18:36:55.490957
563,45,34415.71,29666.2,2023-04-11,36,liquidado,2025-03-28 18:36:55.490957
564,886,26722.99,24592.11,2020-09-05,48,inadimplente,2025-03-28 18:36:55.490957
565,932,13089.04,4944.99,2020-03-29,48,inadimplente,2025-03-28 18:36:55.490957
566,335,82780.4,63837.31,2021-07-26,48,liquidado,2025-03-28 18:36:55.490957
567,850,5484.17,4165.06,2022-03-24,36,ativo,2025-03-28 18:36:55.490957
568,278,67455.81,33016.3,2022-07-05,24,ativo,2025-03-28 18:36:55.490957
569,810,45008.3,29400.92,2023-01-05,48,inadimplente,2025-03-28 18:36:55.490957
570,490,79587.99,60613.9,2022-08-14,12,ativo,2025-03-28 18:36:55.490957
571,189,64152.29,63486.53,2021-12-27,24,inadimplente,2025-03-28 18:36:55.490957
572,884,45197.75,33136.3,2024-06-03,12,liquidado,2025-03-28 18:36:55.490957
573,423,93508.87,73157.73,2022-01-30,12,inadimplente,2025-03-28 18:36:55.490957
574,887,10855.1,7839.93,2022-01-06,24,inadimplente,2025-03-28 18:36:55.490957
575,721,89101.42,88600.13,2024-11-16,12,inadimplente,2025-03-28 18:36:55.490957
576,988,78311.02,66879.53,2022-08-13,24,inadimplente,2025-03-28 18:36:55.490957
577,410,29495.3,10774.34,2024-12-07,36,ativo,2025-03-28 18:36:55.490957
578,195,33108.61,25610.79,2022-05-26,12,liquidado,2025-03-28 18:36:55.490957
579,962,76817.07,23335.75,2024-08-12,48,liquidado,2025-03-28 18:36:55.490957
580,796,77089.55,35337.13,2021-05-06,48,liquidado,2025-03-28 18:36:55.490957
581,808,33058.14,25216.7,2023-10-22,24,inadimplente,2025-03-28 18:36:55.490957
582,421,65392.1,29337.11,2022-08-27,12,liquidado,2025-03-28 18:36:55.490957
583,363,12230.64,12204.18,2023-06-14,24,ativo,2025-03-28 18:36:55.490957
584,322,41726.08,16209.35,2023-01-14,24,ativo,2025-03-28 18:36:55.490957
585,522,9078.27,4366.78,2024-01-21,48,inadimplente,2025-03-28 18:36:55.490957
