id_operacao,id_cliente,produto,regiao,data_inicio,valor_contratado,prazo_meses,taxa_juros_aa,data_vencimento,atraso_max_dias,default,ead,perda_real,lgd,renda_cliente,idade_cliente,score_credito,estado_civil,grau_instrucao,tempo_emprego,profissao,tipo_residencia,numero_dependentes,tem_cartao_credito,tem_outros_creditos,possui_veiculo,possui_imovel
O000101,C02962,Consignado,Centro-Oeste,2019-01-21 22:52:07.539944,37873.54,36,11.04,2022-01-21 22:52:07.539944,0,0,0.0,0.0,0.0,7888.83,71,668.0,União Estável,Mestrado/Doutorado,16.8,Autônomo,Própria,4,Sim,Não,Não,Sim
O000102,C00562,Cartão de Crédito,Sudeste,2022-08-08 07:36:56.476716,26235.2,36,11.69,2025-08-08 07:36:56.476716,0,0,0.0,0.0,0.0,5439.84,51,602.0,Solteiro,Mestrado/Doutorado,24.1,Autônomo,Cedido,3,Sim,Não,Sim,Não
O000103,C00681,Cheque Especial,Sudeste,2022-05-29 02:54:50.988110,49927.71,12,8.13,2023-05-29 02:54:50.988110,180,1,38087.84080409487,15834.12,0.42,16615.83,65,617.0,Divorciado,Mestrado/Doutorado,17.1,Professor,Cedido,1,Sim,Sim,Sim,Não
O000104,C02148,Cheque Especial,Sudeste,2021-09-06 23:18:01.698859,2677.11,60,23.98,2026-09-06 23:18:01.698859,0,0,0.0,0.0,0.0,8119.27,69,347.0,Solteiro,Mestrado/Doutorado,24.2,Estudante,Cedido,3,Sim,Sim,Sim,Sim
O000105,C02418,Cartão de Crédito,Centro-Oeste,2020-05-01 22:56:35.951717,4863.57,24,5.95,2022-05-01 22:56:35.951717,0,0,0.0,0.0,0.0,2221.43,32,405.0,Casado,Médio,18.2,Estudante,Outros,3,Sim,Sim,Sim,Sim
O000106,C01617,Cheque Especial,Sul,2022-03-15 18:07:36.400064,38523.03,24,14.22,2024-03-15 18:07:36.400064,0,0,0.0,0.0,0.0,19891.58,40,669.0,União Estável,Fundamental,20.5,Gerente,Cedido,1,Sim,Sim,Sim,Não
O000107,C01036,Cheque Especial,Sul,2019-07-23 13:59:06.732598,27712.52,48,18.67,2023-07-23 13:59:06.732598,90,1,15235.642139750538,13092.88,0.86,14381.34,23,495.0,Divorciado,Superior,12.7,Analista,Financiada,0,Sim,Não,Não,Sim
O000108,C00720,Cheque Especial,Nordeste,2021-03-04 10:43:04.725504,6659.01,48,19.22,2025-03-04 10:43:04.725504,0,0,0.0,0.0,0.0,15021.05,28,512.0,Viúvo,Pós-graduação,20.5,Vendedor,Alugada,2,Sim,Não,Sim,Não
O000109,C02125,Cartão de Crédito,Sul,2021-04-08 01:05:54.013989,19077.97,24,17.53,2023-04-08 01:05:54.013989,60,0,0.0,0.0,0.0,19706.04,26,565.0,Viúvo,Médio,26.3,Professor,Outros,4,Sim,Não,Não,Não
O000110,C00587,Cartão de Crédito,Sul,2023-10-07 17:08:15.451524,3682.29,48,11.81,2027-10-07 17:08:15.451524,0,0,0.0,0.0,0.0,2903.47,46,399.0,Casado,Pós-graduação,0.8,Engenheiro,Própria,0,Sim,Sim,Sim,Sim
O000111,C00974,Financiamento Auto,Norte,2023-05-18 10:21:31.638834,26557.8,12,6.54,2024-05-18 10:21:31.638834,0,0,0.0,0.0,0.0,5476.4,34,711.0,Viúvo,Superior,1.2,Aposentado,Alugada,0,Sim,Não,Sim,Sim
O000112,C02730,Cheque Especial,Sul,2020-04-25 16:26:25.522432,5651.44,36,23.64,2023-04-25 16:26:25.522432,15,0,0.0,0.0,0.0,10455.43,27,502.0,Casado,Fundamental,18.7,Aposentado,Outros,4,Sim,Não,Sim,Sim
O000113,C01847,Financiamento Auto,Centro-Oeste,2021-07-02 13:40:18.305771,841.48,24,8.81,2023-07-02 13:40:18.305771,15,0,0.0,0.0,0.0,3747.78,48,832.0,União Estável,Médio,0.3,Gerente,Cedido,2,Sim,Não,Sim,Não
O000114,C01372,Crédito Pessoal,Sudeste,2019-11-23 00:57:08.521991,16459.99,60,23.17,2024-11-23 00:57:08.521991,15,0,0.0,0.0,0.0,4848.07,28,484.0,Solteiro,Mestrado/Doutorado,11.4,Vendedor,Financiada,0,Sim,Não,Sim,Não
O000115,C01467,Crédito Pessoal,Centro-Oeste,2023-07-24 13:05:57.707891,12076.45,60,9.51,2028-07-24 13:05:57.707891,60,0,0.0,0.0,0.0,19577.72,51,437.0,Viúvo,Mestrado/Doutorado,20.8,Gerente,Própria,3,Sim,Sim,Sim,Não
O000116,C00691,Cheque Especial,Sudeste,2023-05-08 16:42:48.091861,18423.84,24,6.41,2025-05-08 16:42:48.091861,15,0,0.0,0.0,0.0,7488.07,30,545.0,Casado,Superior,8.2,Aposentado,Outros,2,Sim,Sim,Não,Não
O000117,C00088,Consignado,Sudeste,2020-06-28 15:52:54.715621,17847.6,48,6.67,2024-06-28 15:52:54.715621,0,0,0.0,0.0,0.0,13294.81,24,460.0,Divorciado,Pós-graduação,2.9,Engenheiro,Cedido,1,Sim,Sim,Sim,Não
O000118,C02513,Crédito Pessoal,Nordeste,2022-03-12 01:59:16.350472,31685.64,48,12.17,2026-03-12 01:59:16.350472,15,0,0.0,0.0,0.0,9793.9,25,511.0,Casado,Médio,4.5,Autônomo,Outros,5,Sim,Sim,Sim,Sim
O000119,C00494,Consignado,Sul,2022-01-16 08:53:42.939571,34160.73,24,8.04,2024-01-16 08:53:42.939571,0,0,0.0,0.0,0.0,4980.24,71,452.0,Casado,Mestrado/Doutorado,16.4,Engenheiro,Alugada,0,Sim,Sim,Não,Sim
O000120,C01246,Financiamento Auto,Nordeste,2019-10-06 22:21:35.864906,6804.27,24,14.65,2021-10-06 22:21:35.864906,0,0,0.0,0.0,0.0,13085.08,34,429.0,Divorciado,Pós-graduação,28.1,Aposentado,Cedido,2,Sim,Não,Sim,Não
O000121,C02021,Cheque Especial,Sudeste,2022-10-23 13:58:22.955850,24688.75,24,14.08,2024-10-23 13:58:22.955850,0,0,0.0,0.0,0.0,19322.8,70,349.0,Divorciado,Superior,20.4,Aposentado,Alugada,1,Não,Sim,Não,Sim
O000122,C01142,Financiamento Auto,Norte,2021-09-11 08:48:05.469263,44512.99,12,21.72,2022-09-11 08:48:05.469263,120,1,36478.804502114086,26102.3,0.72,7934.47,38,526.0,Solteiro,Superior,14.0,Analista,Cedido,1,Sim,Não,Não,Não
O000123,C00136,Financiamento Auto,Norte,2022-11-21 23:50:23.150466,7846.32,60,18.91,2027-11-21 23:50:23.150466,0,0,0.0,0.0,0.0,7479.25,46,707.0,União Estável,Mestrado/Doutorado,13.2,Gerente,Financiada,3,Sim,Não,Não,Não
O000124,C00978,Cartão de Crédito,Nordeste,2021-08-25 21:29:27.031736,48360.29,12,18.97,2022-08-25 21:29:27.031736,0,0,0.0,0.0,0.0,2451.38,48,473.0,União Estável,Pós-graduação,20.1,Vendedor,Financiada,2,Sim,Não,Sim,Sim
O000125,C02235,Cheque Especial,Nordeste,2019-01-02 01:02:56.581454,1457.59,12,16.81,2020-01-02 01:02:56.581454,60,0,0.0,0.0,0.0,13854.39,69,476.0,Divorciado,Pós-graduação,29.1,Aposentado,Cedido,5,Sim,Não,Sim,Não
O000126,C00542,Cartão de Crédito,Sul,2020-08-14 14:02:07.068497,5435.96,36,5.95,2023-08-14 14:02:07.068497,60,0,0.0,0.0,0.0,12714.23,36,664.0,Viúvo,Mestrado/Doutorado,22.7,Aposentado,Cedido,4,Sim,Sim,Não,Sim
O000127,C02627,Financiamento Auto,Nordeste,2019-02-05 13:04:52.739398,9290.09,12,19.95,2020-02-05 13:04:52.739398,0,0,0.0,0.0,0.0,3151.86,41,565.0,Solteiro,Pós-graduação,24.2,Gerente,Financiada,1,Sim,Sim,Sim,Não
O000128,C00930,Consignado,Nordeste,2023-08-23 14:31:09.812605,23754.76,60,12.17,2028-08-23 14:31:09.812605,60,0,0.0,0.0,0.0,6270.92,40,764.0,União Estável,Mestrado/Doutorado,5.7,Gerente,Financiada,4,Sim,Sim,Sim,Não
O000129,C01403,Cheque Especial,Centro-Oeste,2023-05-23 16:01:05.695160,15308.05,48,21.72,2027-05-23 16:01:05.695160,0,0,0.0,0.0,0.0,2178.42,48,409.0,Solteiro,Fundamental,5.7,Engenheiro,Outros,5,Sim,Não,Sim,Não
O000130,C00811,Cheque Especial,Nordeste,2023-02-26 18:57:00.669671,21199.42,60,9.93,2028-02-26 18:57:00.669671,60,0,0.0,0.0,0.0,19719.56,39,577.0,União Estável,Fundamental,6.9,Autônomo,Alugada,3,Sim,Sim,Sim,Não
O000131,C00412,Crédito Pessoal,Nordeste,2020-07-15 05:07:07.293492,47070.18,24,18.4,2022-07-15 05:07:07.293492,15,0,0.0,0.0,0.0,19076.15,28,355.0,União Estável,Mestrado/Doutorado,17.1,Vendedor,Outros,1,Sim,Sim,Não,Não
O000132,C00217,Consignado,Centro-Oeste,2019-04-16 17:07:20.252804,17398.37,24,17.08,2021-04-16 17:07:20.252804,60,0,0.0,0.0,0.0,7519.89,74,594.0,Solteiro,Pós-graduação,16.3,Gerente,Cedido,0,Não,Não,Sim,Sim
O000133,C02718,Consignado,Sudeste,2023-05-22 08:49:13.602493,42481.74,24,7.24,2025-05-22 08:49:13.602493,60,0,0.0,0.0,0.0,19522.6,42,754.0,Casado,Mestrado/Doutorado,28.1,Gerente,Cedido,5,Sim,Não,Sim,Sim
O000134,C00830,Financiamento Auto,Sudeste,2023-09-25 04:23:08.534588,4103.96,12,7.73,2024-09-25 04:23:08.534588,0,0,0.0,0.0,0.0,9866.03,37,319.0,Viúvo,Fundamental,24.2,Estudante,Outros,5,Sim,Não,Não,Sim
O000135,C01134,Financiamento Auto,Centro-Oeste,2019-06-06 07:37:16.322063,40691.29,36,25.0,2022-06-06 07:37:16.322063,0,0,0.0,0.0,0.0,5573.39,46,594.0,Viúvo,Superior,14.5,Aposentado,Cedido,3,Sim,Sim,Não,Sim
O000136,C00285,Financiamento Auto,Sul,2021-06-05 22:22:56.255764,45127.18,48,11.71,2025-06-05 22:22:56.255764,15,0,0.0,0.0,0.0,12198.18,21,838.0,Divorciado,Médio,28.4,Aposentado,Própria,0,Sim,Não,Não,Não
O000137,C02931,Crédito Pessoal,Nordeste,2019-05-07 07:30:29.912095,14607.46,12,13.15,2020-05-07 07:30:29.912095,0,0,0.0,0.0,0.0,12426.8,40,789.0,Divorciado,Médio,10.3,Vendedor,Própria,3,Sim,Não,Sim,Sim
O000138,C00770,Consignado,Sul,2022-10-20 02:22:29.417760,27581.4,24,22.11,2024-10-20 02:22:29.417760,180,1,27451.03404995065,11091.56,0.4,16693.26,68,578.0,Casado,Mestrado/Doutorado,13.0,Autônomo,Própria,5,Sim,Não,Não,Não
O000139,C01897,Cartão de Crédito,Norte,2022-10-29 15:32:52.813126,9764.47,60,17.62,2027-10-29 15:32:52.813126,120,1,7974.98936664727,4859.6,0.61,12895.73,71,511.0,Solteiro,Fundamental,25.1,Professor,Financiada,4,Sim,Não,Sim,Sim
O000140,C00569,Consignado,Sul,2019-08-23 07:32:46.122323,4997.39,24,18.58,2021-08-23 07:32:46.122323,60,0,0.0,0.0,0.0,18226.94,26,835.0,União Estável,Superior,21.9,Autônomo,Cedido,3,Sim,Não,Sim,Não
O000141,C01322,Cartão de Crédito,Nordeste,2021-05-17 09:22:05.378608,38634.87,60,17.73,2026-05-17 09:22:05.378608,0,0,0.0,0.0,0.0,4451.58,71,601.0,Casado,Pós-graduação,27.1,Engenheiro,Outros,5,Sim,Não,Não,Não
O000142,C02609,Cheque Especial,Sudeste,2021-09-30 09:23:50.622283,31676.58,48,11.47,2025-09-30 09:23:50.622283,0,0,0.0,0.0,0.0,14579.07,60,322.0,Viúvo,Fundamental,14.7,Vendedor,Alugada,2,Sim,Sim,Sim,Não
O000143,C02745,Cartão de Crédito,Nordeste,2020-04-28 17:28:49.251269,37736.04,24,21.58,2022-04-28 17:28:49.251269,120,1,25715.472817454378,12602.67,0.49,13014.65,43,652.0,União Estável,Fundamental,19.4,Engenheiro,Financiada,2,Sim,Sim,Sim,Sim
O000144,C02759,Cheque Especial,Nordeste,2023-05-12 04:34:01.918324,22264.45,48,5.67,2027-05-12 04:34:01.918324,30,0,0.0,0.0,0.0,14592.84,64,779.0,Casado,Fundamental,4.8,Aposentado,Cedido,3,Sim,Sim,Sim,Sim
O000145,C00530,Financiamento Auto,Nordeste,2021-02-11 05:26:30.410876,12855.51,24,12.35,2023-02-11 05:26:30.410876,0,0,0.0,0.0,0.0,17497.36,62,332.0,Viúvo,Pós-graduação,29.4,Professor,Cedido,5,Sim,Sim,Não,Não
O000146,C02537,Consignado,Sul,2020-01-22 12:45:41.034107,21629.07,24,24.09,2022-01-22 12:45:41.034107,0,0,0.0,0.0,0.0,15198.81,30,325.0,Viúvo,Fundamental,14.2,Vendedor,Financiada,2,Não,Sim,Não,Sim
O000147,C01768,Financiamento Auto,Sudeste,2021-09-11 05:10:07.278745,3707.12,60,12.57,2026-09-11 05:10:07.278745,0,0,0.0,0.0,0.0,10306.34,71,447.0,Divorciado,Pós-graduação,21.7,Vendedor,Alugada,0,Não,Não,Sim,Não
O000148,C02075,Consignado,Sudeste,2022-08-25 02:58:50.974108,14534.59,36,5.34,2025-08-25 02:58:50.974108,30,0,0.0,0.0,0.0,17772.26,37,362.0,Solteiro,Mestrado/Doutorado,17.6,Vendedor,Financiada,4,Não,Não,Não,Sim
O000149,C02044,Cartão de Crédito,Sul,2020-01-03 02:24:59.675287,15227.38,60,8.84,2025-01-03 02:24:59.675287,0,0,0.0,0.0,0.0,3623.22,22,816.0,União Estável,Mestrado/Doutorado,25.4,Engenheiro,Alugada,3,Sim,Não,Sim,Não
O000150,C01142,Consignado,Sul,2020-07-22 21:10:24.812325,35868.97,12,23.88,2021-07-22 21:10:24.812325,0,0,0.0,0.0,0.0,7934.47,38,526.0,Solteiro,Superior,14.0,Analista,Cedido,1,Sim,Não,Não,Não
O000151,C01078,Cartão de Crédito,Sul,2023-12-22 03:32:30.558290,3130.19,48,21.99,2027-12-22 03:32:30.558290,60,0,0.0,0.0,0.0,14073.47,48,696.0,Divorciado,Pós-graduação,26.2,Analista,Outros,1,Sim,Sim,Sim,Não
O000152,C00504,Consignado,Norte,2022-04-01 00:39:32.128589,12640.95,48,8.91,2026-04-01 00:39:32.128589,0,0,0.0,0.0,0.0,16555.21,32,456.0,Casado,Pós-graduação,4.5,Engenheiro,Outros,3,Sim,Não,Não,Não
O000153,C02025,Cheque Especial,Norte,2021-03-10 12:47:01.231639,14192.21,36,24.55,2024-03-10 12:47:01.231639,0,0,0.0,0.0,0.0,9247.68,45,725.0,Divorciado,Pós-graduação,23.0,Autônomo,Cedido,0,Sim,Sim,Não,Sim
O000154,C00152,Cartão de Crédito,Nordeste,2021-08-02 13:49:18.614492,27792.35,24,8.18,2023-08-02 13:49:18.614492,0,0,0.0,0.0,0.0,5931.89,51,378.0,Divorciado,Superior,11.7,Professor,Alugada,0,Sim,Sim,Não,Não
O000155,C00737,Financiamento Auto,Norte,2019-08-09 19:59:01.604508,12612.38,48,24.85,2023-08-09 19:59:01.604508,0,0,0.0,0.0,0.0,8760.23,53,672.0,Divorciado,Fundamental,13.4,Autônomo,Cedido,1,Sim,Não,Sim,Não
O000156,C00479,Financiamento Auto,Sul,2020-02-15 01:44:36.103136,7055.24,36,21.89,2023-02-15 01:44:36.103136,15,0,0.0,0.0,0.0,19432.1,42,545.0,Viúvo,Mestrado/Doutorado,7.3,Vendedor,Alugada,1,Sim,Sim,Sim,Sim
O000157,C01686,Financiamento Auto,Sul,2020-09-09 00:08:51.439411,13270.05,12,23.25,2021-09-09 00:08:51.439411,15,0,0.0,0.0,0.0,17447.27,64,592.0,Viúvo,Fundamental,17.8,Engenheiro,Própria,5,Sim,Não,Não,Não
O000158,C01240,Financiamento Auto,Sul,2021-12-09 15:55:18.726336,21383.21,48,7.79,2025-12-09 15:55:18.726336,0,0,0.0,0.0,0.0,4932.22,66,703.0,Divorciado,Superior,24.6,Professor,Cedido,1,Sim,Não,Sim,Não
O000159,C02879,Cheque Especial,Sudeste,2020-02-24 23:01:31.035828,26511.1,12,11.03,2021-02-24 23:01:31.035828,60,0,0.0,0.0,0.0,12435.91,23,305.0,Divorciado,Pós-graduação,18.6,Professor,Própria,5,Sim,Não,Não,Sim
O000160,C01372,Cheque Especial,Sudeste,2020-02-06 21:31:17.180322,2310.18,60,19.04,2025-02-06 21:31:17.180322,0,0,0.0,0.0,0.0,4848.07,28,484.0,Solteiro,Mestrado/Doutorado,11.4,Vendedor,Financiada,0,Sim,Não,Sim,Não
O000161,C01364,Crédito Pessoal,Norte,2019-05-10 13:29:49.801904,15835.64,48,15.11,2023-05-10 13:29:49.801904,0,0,0.0,0.0,0.0,13183.86,57,758.0,Casado,Superior,21.3,Autônomo,Alugada,1,Sim,Não,Sim,Sim
O000162,C00850,Crédito Pessoal,Centro-Oeste,2022-02-25 18:18:34.302349,38326.33,48,10.83,2026-02-25 18:18:34.302349,0,0,0.0,0.0,0.0,12514.62,61,341.0,União Estável,Superior,16.5,Autônomo,Outros,1,Sim,Não,Não,Não
O000163,C02602,Crédito Pessoal,Centro-Oeste,2020-02-22 19:39:00.471343,30082.05,24,18.91,2022-02-22 19:39:00.471343,60,0,0.0,0.0,0.0,2505.14,58,568.0,União Estável,Médio,1.8,Aposentado,Outros,3,Sim,Não,Não,Não
O000164,C01697,Crédito Pessoal,Sul,2023-07-11 09:23:47.650806,23073.95,12,20.59,2024-07-11 09:23:47.650806,90,1,18711.103108217212,16665.72,0.89,1977.52,44,713.0,Viúvo,Mestrado/Doutorado,26.5,Autônomo,Cedido,1,Sim,Não,Sim,Não
O000165,C01399,Consignado,Sudeste,2023-04-18 20:01:49.912011,22922.09,60,10.71,2028-04-18 20:01:49.912011,0,0,0.0,0.0,0.0,12917.18,45,413.0,Viúvo,Mestrado/Doutorado,22.3,Gerente,Alugada,2,Sim,Não,Sim,Sim
O000166,C01561,Cartão de Crédito,Nordeste,2019-05-10 07:33:06.930443,18760.52,36,6.72,2022-05-10 07:33:06.930443,0,0,0.0,0.0,0.0,8038.3,51,641.0,Divorciado,Médio,8.7,Engenheiro,Financiada,3,Sim,Sim,Não,Sim
O000167,C01327,Financiamento Auto,Norte,2020-03-10 08:36:10.747303,17431.18,60,16.49,2025-03-10 08:36:10.747303,30,0,0.0,0.0,0.0,4869.18,38,771.0,Casado,Fundamental,19.6,Vendedor,Financiada,0,Sim,Não,Sim,Não
O000168,C01266,Consignado,Sudeste,2022-05-05 21:13:36.081758,20331.48,48,12.93,2026-05-05 21:13:36.081758,90,1,15846.294223702349,10589.55,0.67,2840.27,33,821.0,Solteiro,Pós-graduação,13.9,Vendedor,Financiada,4,Sim,Não,Não,Não
O000169,C01402,Cheque Especial,Sul,2020-01-26 23:34:19.786171,43525.75,12,22.56,2021-01-26 23:34:19.786171,90,1,23830.52011346814,15304.3,0.64,4600.96,56,769.0,Casado,Superior,10.3,Vendedor,Cedido,3,Não,Não,Não,Sim
O000170,C01709,Financiamento Auto,Sul,2019-08-30 11:15:32.306962,23707.15,48,5.9,2023-08-30 11:15:32.306962,15,0,0.0,0.0,0.0,12962.38,34,333.0,Viúvo,Pós-graduação,9.0,Gerente,Própria,3,Sim,Sim,Sim,Não
O000171,C01413,Cartão de Crédito,Centro-Oeste,2023-09-04 07:31:25.454760,33628.93,36,17.76,2026-09-04 07:31:25.454760,15,0,0.0,0.0,0.0,6490.37,18,408.0,Solteiro,Fundamental,10.9,Vendedor,Alugada,4,Sim,Não,Não,Sim
O000172,C02335,Cartão de Crédito,Sul,2021-11-08 03:41:14.955531,40488.51,36,5.95,2024-11-08 03:41:14.955531,30,0,0.0,0.0,0.0,3618.02,27,667.0,Solteiro,Mestrado/Doutorado,10.3,Gerente,Própria,1,Sim,Não,Sim,Não
O000173,C01754,Cheque Especial,Sul,2021-05-12 14:59:27.428844,21882.35,48,7.27,2025-05-12 14:59:27.428844,15,0,0.0,0.0,0.0,5962.23,39,603.0,Casado,Mestrado/Doutorado,1.3,Professor,Cedido,2,Sim,Sim,Sim,Sim
O000174,C02503,Financiamento Auto,Nordeste,2022-12-02 22:19:50.822166,42038.67,48,12.37,2026-12-02 22:19:50.822166,15,0,0.0,0.0,0.0,12110.29,37,813.0,União Estável,Superior,23.0,Estudante,Outros,2,Sim,Não,Sim,Não
O000175,C01961,Crédito Pessoal,Norte,2023-01-13 16:22:06.607844,49637.81,48,9.57,2027-01-13 16:22:06.607844,0,0,0.0,0.0,0.0,3689.22,73,438.0,Casado,Médio,28.8,Aposentado,Financiada,5,Sim,Não,Não,Não
O000176,C00627,Financiamento Auto,Nordeste,2019-12-14 11:57:15.296581,25455.98,12,8.24,2020-12-14 11:57:15.296581,360,1,20799.16654992154,19417.88,0.93,10056.89,43,523.0,União Estável,Superior,21.8,Vendedor,Cedido,0,Sim,Não,Não,Não
O000177,C01265,Financiamento Auto,Centro-Oeste,2019-06-26 21:34:10.787601,20435.95,24,20.86,2021-06-26 21:34:10.787601,0,0,0.0,0.0,0.0,1714.98,41,520.0,Casado,Fundamental,27.3,Vendedor,Outros,2,Não,Não,Não,Não
O000178,C02260,Cartão de Crédito,Sudeste,2021-02-25 16:02:30.441838,40386.91,36,9.65,2024-02-25 16:02:30.441838,0,0,0.0,0.0,0.0,9540.03,21,498.0,Casado,Mestrado/Doutorado,1.1,Gerente,Própria,1,Não,Não,Não,Não
O000179,C00363,Cheque Especial,Centro-Oeste,2021-02-12 00:44:37.277781,32633.91,12,12.29,2022-02-12 00:44:37.277781,60,0,0.0,0.0,0.0,9977.68,34,607.0,União Estável,Superior,20.1,Engenheiro,Cedido,5,Sim,Não,Não,Não
O000180,C02646,Financiamento Auto,Sul,2021-05-02 07:40:49.656023,30853.17,36,23.16,2024-05-02 07:40:49.656023,15,0,0.0,0.0,0.0,8160.93,43,518.0,Divorciado,Mestrado/Doutorado,16.8,Engenheiro,Própria,0,Sim,Não,Não,Não
O000181,C02181,Consignado,Norte,2022-08-23 13:31:19.942829,44363.19,48,20.71,2026-08-23 13:31:19.942829,0,0,0.0,0.0,0.0,7148.25,42,406.0,Viúvo,Pós-graduação,4.6,Vendedor,Própria,2,Não,Não,Sim,Sim
O000182,C01533,Consignado,Sul,2022-05-13 21:22:01.817208,32647.98,36,15.48,2025-05-13 21:22:01.817208,15,0,0.0,0.0,0.0,14748.79,25,729.0,Solteiro,Pós-graduação,18.9,Engenheiro,Outros,4,Não,Não,Não,Não
O000183,C02325,Cheque Especial,Norte,2023-12-02 02:26:10.528186,32258.08,60,6.88,2028-12-02 02:26:10.528186,120,1,26660.030472917937,20596.59,0.77,16740.12,39,603.0,Divorciado,Mestrado/Doutorado,15.8,Aposentado,Alugada,2,Sim,Sim,Não,Não
O000184,C01289,Crédito Pessoal,Norte,2019-06-29 14:42:09.923241,10741.68,36,23.91,2022-06-29 14:42:09.923241,30,0,0.0,0.0,0.0,2114.26,43,379.0,União Estável,Mestrado/Doutorado,12.9,Analista,Financiada,0,Não,Não,Sim,Sim
O000185,C02653,Financiamento Auto,Norte,2021-01-04 18:48:43.761886,34567.29,60,19.18,2026-01-04 18:48:43.761886,60,0,0.0,0.0,0.0,8341.55,37,689.0,Viúvo,Mestrado/Doutorado,18.2,Estudante,Financiada,0,Sim,Não,Não,Não
O000186,C00657,Financiamento Auto,Sudeste,2020-09-11 05:27:14.818678,45693.39,12,5.7,2021-09-11 05:27:14.818678,0,0,0.0,0.0,0.0,6749.85,49,458.0,União Estável,Fundamental,9.2,Autônomo,Alugada,2,Sim,Sim,Não,Sim
O000187,C01384,Cartão de Crédito,Centro-Oeste,2023-04-22 13:15:25.532108,29028.93,12,23.98,2024-04-22 13:15:25.532108,0,0,0.0,0.0,0.0,6275.47,65,496.0,Casado,Mestrado/Doutorado,0.7,Professor,Financiada,1,Sim,Não,Não,Sim
O000188,C00667,Financiamento Auto,Sudeste,2020-03-29 19:08:50.732551,45216.96,60,6.43,2025-03-29 19:08:50.732551,0,0,0.0,0.0,0.0,6050.22,45,599.0,Casado,Mestrado/Doutorado,18.9,Autônomo,Outros,0,Não,Sim,Não,Não
O000189,C02184,Crédito Pessoal,Sudeste,2019-12-14 03:09:00.682947,17308.75,36,17.06,2022-12-14 03:09:00.682947,90,1,11682.646675292646,5680.2,0.49,7123.01,74,446.0,União Estável,Pós-graduação,16.7,Estudante,Própria,4,Sim,Não,Não,Não
O000190,C02813,Financiamento Auto,Sudeste,2021-03-29 17:16:24.222328,2607.77,12,12.88,2022-03-29 17:16:24.222328,60,0,0.0,0.0,0.0,13832.11,34,634.0,Divorciado,Pós-graduação,15.4,Professor,Cedido,4,Sim,Sim,Não,Não
O000191,C02476,Financiamento Auto,Nordeste,2021-02-08 22:24:56.969089,22533.86,36,24.62,2024-02-08 22:24:56.969089,0,0,0.0,0.0,0.0,17594.43,31,788.0,Viúvo,Fundamental,5.4,Autônomo,Cedido,4,Sim,Não,Não,Sim
O000192,C02878,Cartão de Crédito,Nordeste,2020-05-23 08:16:38.411083,695.87,24,23.46,2022-05-23 08:16:38.411083,15,0,0.0,0.0,0.0,5286.58,40,710.0,Divorciado,Médio,2.8,Autônomo,Alugada,4,Sim,Não,Não,Não
O000193,C02643,Consignado,Nordeste,2020-03-31 21:31:20.702049,8163.44,24,16.98,2022-03-31 21:31:20.702049,60,0,0.0,0.0,0.0,15963.74,74,660.0,União Estável,Fundamental,21.6,Estudante,Própria,1,Sim,Não,Não,Não
O000194,C00920,Consignado,Sudeste,2023-08-12 23:01:59.693842,9934.3,60,19.02,2028-08-12 23:01:59.693842,15,0,0.0,0.0,0.0,4092.09,54,761.0,Divorciado,Fundamental,6.3,Professor,Financiada,4,Sim,Sim,Sim,Sim
O000195,C02552,Crédito Pessoal,Sul,2021-03-19 17:07:35.880029,26924.85,60,21.43,2026-03-19 17:07:35.880029,120,1,17512.4411040215,15427.92,0.88,3553.46,61,775.0,Viúvo,Superior,25.7,Autônomo,Financiada,0,Sim,Sim,Sim,Não
O000196,C02152,Cheque Especial,Nordeste,2023-04-21 23:05:26.838845,47521.52,36,21.41,2026-04-21 23:05:26.838845,0,0,0.0,0.0,0.0,4714.59,45,547.0,Viúvo,Mestrado/Doutorado,3.7,Engenheiro,Financiada,5,Sim,Sim,Não,Sim
O000197,C01951,Cheque Especial,Nordeste,2021-10-01 08:14:55.267092,1481.0,24,16.98,2023-10-01 08:14:55.267092,60,0,0.0,0.0,0.0,3139.11,27,794.0,Divorciado,Fundamental,28.4,Analista,Própria,0,Sim,Sim,Sim,Não
O000198,C02542,Cartão de Crédito,Sudeste,2019-04-03 07:46:07.799483,12216.13,24,10.03,2021-04-03 07:46:07.799483,30,0,0.0,0.0,0.0,15673.14,28,778.0,Viúvo,Mestrado/Doutorado,13.4,Aposentado,Cedido,3,Sim,Sim,Sim,Não
O000199,C00388,Financiamento Auto,Centro-Oeste,2023-12-29 16:34:19.619319,48487.97,60,11.25,2028-12-29 16:34:19.619319,120,1,36299.7848668706,20509.7,0.57,4782.63,19,432.0,Casado,Superior,2.2,Gerente,Alugada,5,Sim,Sim,Sim,Não
O000200,C01769,Cartão de Crédito,Sul,2023-03-06 18:00:29.615407,44141.81,48,18.31,2027-03-06 18:00:29.615407,90,1,25268.489702948325,23943.25,0.95,8453.93,46,746.0,Viúvo,Médio,0.6,Analista,Cedido,3,Sim,Não,Não,Não
O000201,C02783,Consignado,Norte,2023-11-04 10:02:09.848660,41825.07,36,18.76,2026-11-04 10:02:09.848660,30,0,0.0,0.0,0.0,19652.06,30,779.0,Divorciado,Mestrado/Doutorado,8.3,Professor,Própria,0,Sim,Sim,Sim,Não
