id_transacao,id_cliente,data_transacao,valor_transacao,tipo_transacao
723,315,2023-04-18,7793.61,doc
724,727,2024-08-19,5816.34,doc
725,537,2024-07-20,1441.71,pagamento
726,647,2024-09-02,3133.22,doc
727,977,2024-10-05,221.12,saque
728,255,2024-12-03,3855.9,pagamento
729,385,2024-09-11,935.42,ted
730,277,2024-07-05,1142.89,saque
731,267,2025-01-28,1655.34,saque
732,825,2025-03-10,4463.32,pagamento
733,728,2024-02-15,3844.73,doc
734,599,2025-02-13,223.82,saque
735,694,2023-04-21,662.39,doc
736,671,2024-05-27,2466.69,pagamento
737,973,2025-03-15,3988.04,pagamento
738,853,2023-04-16,1772.99,ted
739,857,2025-03-11,9127.46,doc
740,884,2023-12-13,8844.23,ted
741,666,2024-07-02,4039.96,pagamento
742,976,2023-07-06,3281.5,doc
743,223,2024-11-03,3010.47,doc
744,788,2024-10-22,3213.21,pagamento
745,713,2024-11-23,9729.45,ted
746,602,2023-08-19,9712.72,doc
747,340,2024-12-14,9094.07,doc
748,528,2025-02-06,2749.25,pagamento
749,375,2024-03-15,5488.33,ted
750,887,2024-02-21,1975.71,pagamento
751,232,2024-10-01,9776.82,doc
752,483,2023-06-14,1959.22,saque
753,70,2023-12-13,9891.61,ted
754,53,2023-07-29,2108.87,pagamento
755,774,2023-03-28,9164.64,ted
756,527,2023-06-04,874.43,saque
757,261,2024-08-04,8192.12,doc
758,240,2025-02-02,1844.19,pagamento
759,180,2025-02-10,3601.79,doc
760,309,2024-01-26,3510.83,ted
761,605,2024-11-02,4835.92,pagamento
762,354,2025-01-12,3945.26,ted
763,434,2024-08-15,2849.89,pagamento
764,868,2024-02-25,5240.32,ted
765,980,2024-05-25,8463.42,doc
766,336,2024-05-23,3515.45,ted
767,153,2023-11-18,193.97,saque
768,683,2024-04-06,8054.0,doc
769,358,2023-05-08,822.05,saque
770,214,2023-10-18,9208.47,ted
771,98,2023-04-27,3915.0,pagamento
772,785,2024-10-09,1965.12,doc
773,228,2023-06-19,2185.99,ted
774,149,2024-11-20,1249.84,saque
775,477,2024-04-07,4243.57,ted
776,801,2024-04-15,220.09,saque
777,446,2024-09-25,2038.46,pagamento
778,448,2024-12-21,9755.85,ted
779,440,2024-09-04,3258.68,pagamento
780,438,2023-12-29,8995.69,doc
781,202,2024-08-09,2795.43,ted
782,804,2023-06-01,372.6,pagamento
783,325,2024-05-27,1777.5,pagamento
784,475,2023-07-31,1626.24,pagamento
785,868,2024-10-04,4918.77,pagamento
786,453,2023-05-28,843.81,pagamento
787,932,2025-02-09,1775.23,pagamento
788,186,2024-07-19,3684.24,doc
789,208,2023-04-17,2735.64,pagamento
790,419,2023-12-15,5605.26,ted
791,874,2023-05-12,1480.47,pagamento
792,836,2025-02-26,781.14,ted
793,334,2024-04-30,4371.58,doc
794,412,2024-08-26,6855.6,ted
795,778,2024-06-04,1105.03,pagamento
796,723,2025-02-07,1963.03,saque
797,732,2024-06-20,5691.44,ted
798,652,2024-03-30,1421.1,pagamento
799,703,2024-08-25,1295.81,saque
800,949,2024-10-21,4568.66,pagamento
801,6,2023-04-27,684.87,saque
802,137,2023-09-06,655.29,ted
803,216,2024-07-20,3875.38,ted
804,183,2025-03-10,3702.18,doc
805,675,2023-11-17,1945.11,ted
806,490,2024-09-30,1977.79,saque
807,943,2023-04-08,2087.2,ted
808,42,2024-01-06,6468.44,ted
809,943,2024-05-14,439.87,pagamento
810,502,2023-07-13,732.12,pagamento
811,664,2023-11-20,9802.18,doc
812,38,2023-04-21,1109.72,pagamento
813,151,2024-08-16,1050.21,saque
814,335,2023-09-01,5042.02,doc
815,804,2024-11-02,2881.13,pagamento
816,385,2023-12-04,8345.7,doc
817,465,2023-10-28,1465.23,saque
818,837,2024-02-29,1575.58,saque
819,616,2023-09-27,2394.09,pagamento
820,744,2023-06-10,3161.07,doc
821,117,2024-04-11,6619.43,ted
822,481,2023-04-29,875.66,saque
823,835,2025-02-02,2404.84,doc
824,233,2024-12-28,1644.86,pagamento
825,889,2023-08-12,8512.22,ted
826,715,2024-06-22,1328.34,saque
827,603,2023-07-10,1296.14,pagamento
828,360,2024-01-02,9029.4,doc
829,33,2024-03-04,4138.57,pagamento
830,565,2024-09-03,8181.57,doc
831,175,2024-08-03,4561.19,doc
832,446,2024-03-20,1614.33,saque
833,173,2024-07-14,7002.27,ted
834,183,2024-09-26,1952.44,ted
835,587,2024-01-19,431.76,saque
836,759,2024-06-08,2880.43,doc
837,903,2024-04-29,3204.23,ted
838,640,2024-02-23,654.5,saque
839,487,2023-08-14,5789.74,ted
840,21,2023-10-08,3420.04,ted
841,8,2024-06-05,7653.01,doc
842,55,2024-03-06,4305.6,ted
843,377,2024-07-04,743.59,saque
844,146,2025-02-11,1388.52,saque
845,306,2023-07-12,1433.31,saque
846,628,2024-01-21,5869.38,doc
847,76,2023-08-27,1154.86,doc
848,932,2024-12-19,606.62,saque
849,593,2024-04-01,4896.61,pagamento
850,983,2024-08-15,3637.31,pagamento
851,873,2023-11-13,1073.48,doc
852,144,2025-01-28,832.49,ted
853,952,2024-01-02,717.75,doc
854,308,2023-07-08,357.39,saque
855,678,2024-12-16,8378.61,doc
856,639,2025-02-13,1662.51,pagamento
857,955,2024-09-28,4749.21,pagamento
858,852,2024-12-08,442.81,saque
859,696,2024-12-03,1011.01,saque
860,186,2023-07-29,374.52,saque
861,423,2024-04-11,2697.01,ted
862,840,2024-08-29,1179.21,pagamento
863,516,2024-03-11,2110.8,doc
864,705,2024-12-14,4004.4,doc
865,23,2024-07-29,4149.22,pagamento
866,144,2024-12-30,1801.61,saque
867,754,2024-02-11,3717.05,pagamento
868,375,2025-01-16,320.96,pagamento
869,266,2023-03-24,1246.73,saque
870,863,2024-06-26,1041.73,saque
871,226,2024-12-08,7491.5,ted
872,348,2024-05-14,9558.95,doc
873,425,2023-04-09,6257.32,doc
874,825,2024-03-31,1247.43,saque
875,569,2025-02-11,1458.49,saque
876,106,2025-03-02,8608.73,ted
877,120,2024-02-11,719.37,saque
878,755,2023-10-31,5236.57,ted
879,905,2025-03-03,5750.74,ted
880,574,2023-12-12,4868.04,ted
881,239,2023-06-05,3383.64,ted
882,685,2024-01-10,2158.98,pagamento
883,607,2024-03-27,1212.46,pagamento
884,950,2025-03-16,6098.81,ted
885,606,2023-12-19,761.24,saque
886,232,2023-09-16,501.25,saque
887,23,2023-12-29,1584.24,saque
888,118,2023-06-09,1498.63,doc
889,55,2024-07-25,3216.24,pagamento
890,268,2025-01-06,7060.84,ted
891,668,2025-01-21,3241.38,doc
892,431,2023-10-08,3255.48,doc
893,107,2023-10-24,4091.03,pagamento
894,456,2023-03-26,1082.8,ted
895,622,2023-12-13,8005.53,ted
896,821,2024-09-17,4226.36,doc
897,399,2024-01-26,9851.95,ted
898,582,2024-03-23,9337.14,ted
899,944,2024-06-09,2308.92,pagamento
900,715,2023-12-14,455.76,saque
901,804,2023-09-11,3287.02,pagamento
902,966,2024-10-06,6165.11,doc
903,46,2024-05-27,3349.92,doc
904,46,2023-07-10,7570.67,doc
905,803,2025-02-09,3370.09,pagamento
906,777,2023-09-30,525.25,saque
907,450,2023-05-04,8182.8,doc
908,326,2023-09-13,3414.96,ted
909,403,2023-12-03,1095.86,ted
910,65,2023-09-07,8145.0,doc
911,733,2023-03-28,4488.92,pagamento
912,183,2025-01-02,9123.39,ted
913,901,2024-07-20,2584.45,doc
914,263,2023-11-24,1861.23,saque
915,220,2023-12-05,286.35,saque
916,195,2023-06-22,4774.06,pagamento
917,462,2023-11-16,3685.31,pagamento
918,151,2024-10-26,9005.34,ted
919,3,2023-03-24,6767.31,ted
920,344,2024-02-12,545.06,pagamento
921,83,2024-06-04,295.58,pagamento
922,380,2023-06-30,2896.46,ted
923,809,2023-11-22,827.06,saque
924,746,2024-05-11,4308.42,pagamento
925,727,2025-01-02,5286.28,doc
926,354,2023-08-12,1219.53,doc
927,10,2024-02-13,6283.62,ted
928,386,2024-09-27,4113.6,ted
929,495,2023-07-06,3095.38,pagamento
930,531,2024-07-21,1706.7,doc
931,857,2023-08-12,2869.82,pagamento
932,539,2023-04-06,951.55,saque
933,947,2024-07-20,269.26,saque
934,464,2024-01-26,269.01,pagamento
935,882,2023-09-07,7209.2,doc
936,434,2023-08-12,6569.98,ted
937,955,2024-08-19,9879.77,ted
938,439,2024-05-02,6746.0,doc
939,614,2023-12-28,4986.96,pagamento
940,850,2024-02-25,2713.67,pagamento
941,347,2023-05-18,2337.47,pagamento
942,202,2023-04-08,5548.28,ted
943,604,2023-10-30,9304.49,doc
944,995,2023-11-08,4217.94,pagamento
945,112,2025-01-31,7323.76,doc
946,378,2023-07-11,3142.79,pagamento
947,358,2024-10-10,3987.59,doc
948,964,2024-10-28,607.92,pagamento
949,723,2023-04-18,1012.13,pagamento
950,863,2023-03-26,2907.96,doc
951,428,2024-03-23,372.85,saque
952,1,2024-04-25,9043.89,ted
953,796,2023-03-27,6800.36,doc
954,700,2025-01-10,860.71,saque
955,561,2024-06-07,5984.41,ted
956,729,2024-02-23,1298.26,saque
957,565,2024-04-19,4312.99,doc
958,833,2024-02-17,3855.35,pagamento
959,807,2023-12-16,2392.75,ted
960,238,2024-05-17,899.35,ted
961,759,2024-06-05,8168.27,doc
962,897,2025-01-27,989.72,saque
963,193,2024-11-29,6173.82,ted
964,568,2024-09-28,922.37,saque
965,628,2023-07-02,5411.75,doc
966,80,2024-04-24,1263.47,saque
967,199,2024-05-30,9388.88,ted
968,244,2023-05-24,4327.22,ted
969,446,2023-08-10,2658.58,pagamento
970,613,2024-05-11,9902.86,doc
971,904,2023-05-09,1423.77,pagamento
972,266,2023-04-06,66.7,pagamento
973,976,2023-10-03,6109.24,ted
974,907,2024-03-11,1972.32,saque
975,551,2025-01-14,6174.96,doc
976,67,2023-05-02,3249.09,doc
977,184,2023-04-10,5720.76,ted
978,849,2023-12-16,3057.72,ted
979,472,2025-01-22,617.4,saque
980,880,2024-10-18,6247.79,ted
981,274,2023-06-16,5712.01,ted
982,888,2024-01-15,2530.99,pagamento
983,883,2025-01-07,192.02,saque
984,570,2024-04-03,4858.18,ted
985,146,2023-10-04,1520.29,ted
986,262,2024-07-09,1537.37,ted
987,683,2024-12-26,9410.92,ted
988,948,2023-09-20,222.19,pagamento
989,284,2023-11-01,1211.97,saque
990,728,2023-10-19,826.26,doc
991,529,2023-08-21,384.67,saque
992,970,2023-05-24,1387.17,saque
993,94,2024-08-10,503.53,saque
994,383,2024-03-20,2711.78,pagamento
995,619,2024-06-27,1391.19,pagamento
996,84,2024-04-06,2894.11,pagamento
997,302,2025-02-11,4350.75,doc
998,394,2023-08-26,750.39,saque
999,311,2025-01-16,5011.82,ted
1000,626,2023-08-16,5924.29,ted
1001,813,2024-11-08,1513.84,saque
1002,770,2024-04-21,1775.97,pagamento
1003,142,2023-06-26,1103.0,saque
1004,111,2025-02-27,6949.6,doc
1005,671,2024-08-05,773.85,pagamento
1006,9,2024-07-25,4543.4,doc
1007,591,2024-05-12,1319.53,doc
1008,656,2024-01-19,6370.74,doc
1009,392,2024-02-07,9646.0,ted
1010,617,2024-01-28,9864.85,ted
1011,700,2023-09-25,4815.18,doc
1012,638,2023-05-14,7097.56,doc
1013,17,2024-09-26,1773.97,saque
1014,913,2024-12-28,7138.95,doc
1015,710,2024-11-14,4759.95,ted
1016,524,2023-08-06,1502.14,saque
1017,640,2024-06-29,1292.8,doc
1018,954,2025-01-12,954.26,ted
1019,249,2024-09-18,9153.31,ted
1020,471,2025-01-06,555.21,pagamento
1021,356,2024-08-15,5841.67,doc
1022,526,2024-07-30,5366.69,doc
1023,464,2023-06-12,6463.94,doc
1024,455,2023-04-29,1996.75,pagamento
1025,352,2024-12-01,3585.82,doc
1026,336,2023-03-28,549.41,saque
1027,87,2023-12-19,5710.5,doc
1028,185,2023-10-14,9383.33,doc
1029,889,2024-05-22,2596.65,doc
1030,904,2023-04-05,8768.41,ted
1031,958,2024-05-27,2825.21,ted
1032,148,2024-09-17,3114.84,pagamento
1033,873,2023-10-03,397.36,saque
1034,491,2024-11-04,103.37,saque
1035,887,2025-01-16,9624.15,doc
1036,400,2024-10-02,1590.93,pagamento
1037,600,2023-05-07,7457.75,doc
1038,301,2023-08-19,6810.46,ted
1039,652,2024-08-04,3646.47,pagamento
1040,447,2024-06-09,794.84,saque
1041,609,2023-10-14,3134.57,ted
1042,240,2023-12-31,760.24,saque
1043,856,2023-03-29,1730.27,saque
1044,599,2025-02-17,4078.32,pagamento
1045,420,2024-02-16,1194.49,saque
1046,709,2023-04-19,2227.87,ted
1047,228,2023-10-17,4320.86,pagamento
1048,833,2023-06-22,681.95,pagamento
1049,549,2025-03-15,5872.55,ted
1050,219,2025-01-04,2502.58,pagamento
1051,461,2024-06-11,8972.75,ted
1052,916,2024-06-12,1871.09,saque
1053,447,2024-12-15,3973.6,doc
1054,375,2023-12-04,2966.54,pagamento
1055,638,2024-08-19,7848.43,ted
1056,49,2024-04-07,4719.51,doc
1057,78,2024-01-26,3327.53,pagamento
1058,103,2025-01-04,4525.61,pagamento
1059,836,2025-01-22,618.23,saque
1060,805,2024-04-04,2319.41,pagamento
1061,300,2024-06-23,1014.44,saque
1062,458,2024-10-31,9860.77,ted
1063,718,2024-09-09,2937.06,doc
1064,340,2023-07-24,1230.24,doc
1065,316,2024-08-12,1854.39,saque
1066,618,2025-01-08,3746.7,doc
1067,526,2023-06-11,118.42,saque
1068,140,2023-09-02,1093.06,saque
1069,346,2023-09-17,9122.49,doc
1070,144,2024-07-23,591.83,doc
1071,489,2024-12-01,1155.69,pagamento
1072,721,2023-10-10,5277.02,ted
1073,892,2024-05-28,943.39,pagamento
1074,669,2023-10-28,448.68,saque
1075,861,2024-02-16,731.07,saque
1076,238,2024-02-09,4672.64,pagamento
1077,103,2023-05-04,5252.51,ted
1078,654,2024-12-02,6085.76,ted
1079,125,2024-12-29,2018.52,pagamento
1080,882,2024-03-04,8962.71,ted
1081,888,2025-02-16,1179.62,doc
1082,924,2023-11-28,503.92,saque
1083,676,2023-04-13,2602.06,doc
1084,826,2023-05-28,696.59,pagamento
1085,561,2024-11-24,1869.8,doc
1086,577,2023-06-20,2839.52,doc
1087,4,2024-06-01,7679.28,ted
1088,500,2023-07-08,1495.2,doc
1089,870,2024-12-18,4377.83,doc
1090,685,2023-06-13,5969.63,ted
1091,61,2024-02-03,7897.2,doc
1092,24,2023-09-19,4644.25,pagamento
1093,356,2024-01-08,4526.65,doc
1094,575,2025-02-24,4402.64,pagamento
1095,608,2024-09-09,4314.3,pagamento
1096,567,2023-09-12,1872.26,pagamento
1097,608,2024-11-15,3605.35,ted
1098,362,2024-08-18,99.82,saque
1099,969,2024-08-07,205.43,pagamento
1100,617,2023-06-27,904.57,pagamento
1101,617,2025-03-04,1761.32,saque
1102,995,2024-03-14,3700.82,doc
1103,483,2024-09-18,599.35,saque
1104,114,2024-07-02,315.74,saque
1105,742,2023-04-15,1874.67,saque
1106,205,2024-03-19,148.31,saque
1107,333,2023-12-30,1825.25,ted
1108,507,2023-08-04,1060.14,pagamento
1109,259,2024-05-12,214.13,saque
1110,808,2023-10-22,207.41,saque
1111,220,2024-04-26,9224.93,doc
1112,749,2024-01-30,4546.74,ted
1113,930,2025-03-22,481.9,saque
1114,492,2024-10-27,3852.7,pagamento
1115,993,2024-10-14,3452.52,doc
1116,752,2023-07-22,2758.43,ted
1117,528,2024-11-21,4177.74,doc
1118,710,2023-11-28,2043.37,pagamento
1119,554,2024-01-03,1500.9,pagamento
1120,165,2024-10-07,1126.44,doc
1121,32,2024-05-31,3304.48,pagamento
1122,293,2025-03-18,8978.05,ted
1123,177,2023-12-02,2651.17,pagamento
1124,383,2025-03-09,1961.0,saque
1125,918,2024-12-27,3733.72,pagamento
1126,398,2023-08-10,6280.87,doc
1127,47,2023-08-20,4825.87,pagamento
1128,478,2024-06-10,9408.98,doc
1129,736,2024-01-07,5940.37,ted
1130,835,2025-01-26,3738.15,pagamento
1131,131,2024-10-31,541.82,doc
1132,823,2024-10-10,4986.5,doc
1133,718,2024-12-18,4873.94,pagamento
1134,885,2024-08-08,4990.31,ted
1135,815,2024-11-07,5459.46,ted
1136,500,2023-04-06,137.09,saque
1137,46,2024-11-10,1987.61,pagamento
1138,701,2024-11-24,455.38,saque
1139,352,2023-05-07,4937.21,pagamento
1140,337,2024-03-24,1987.07,saque
1141,511,2024-02-23,1004.6,saque
1142,32,2023-04-11,1549.21,doc
1143,312,2024-05-16,1627.59,saque
1144,978,2023-09-08,1420.26,saque
1145,806,2023-04-24,2907.96,ted
1146,389,2023-07-15,4868.31,doc
1147,239,2024-09-28,8721.45,doc
1148,88,2024-03-23,7627.97,doc
1149,305,2023-12-06,794.65,saque
1150,903,2023-09-23,1189.72,saque
1151,220,2024-03-29,1541.18,ted
1152,873,2023-05-30,225.57,pagamento
1153,142,2024-09-03,1831.81,pagamento
1154,136,2023-11-10,9260.9,ted
1155,699,2023-10-30,5886.03,ted
1156,804,2024-02-14,1527.29,saque
1157,38,2024-04-09,3142.46,pagamento
1158,513,2024-01-24,8489.76,doc
1159,755,2024-01-28,1802.32,pagamento
1160,537,2024-11-18,4627.78,ted
1161,396,2025-01-17,3944.86,doc
1162,545,2023-12-01,1653.7,doc
1163,554,2023-08-02,154.08,saque
1164,441,2024-06-23,194.28,saque
1165,198,2025-02-06,1382.55,ted
1166,694,2024-05-17,3043.64,ted
1167,147,2024-10-17,9664.51,doc
1168,770,2024-10-29,8821.37,ted
1169,699,2023-12-12,3016.62,doc
1170,806,2024-02-14,3903.42,pagamento
1171,810,2024-05-09,5788.61,doc
1172,522,2023-08-17,2812.73,ted
1173,33,2023-03-31,3796.06,pagamento
1174,101,2023-07-21,2881.31,pagamento
1175,733,2024-09-02,1308.71,saque
1176,160,2024-11-30,3172.72,doc
1177,159,2024-03-15,1395.76,saque
1178,523,2024-08-09,1765.43,saque
1179,339,2025-01-07,2494.16,pagamento
1180,699,2024-06-24,970.28,saque
1181,144,2025-02-22,6631.95,ted
1182,975,2023-05-13,1107.23,saque
1183,961,2023-06-19,3335.39,pagamento
1184,30,2024-08-28,8563.49,doc
1185,138,2024-06-27,7381.63,ted
1186,435,2024-08-28,5824.64,doc
1187,931,2023-12-24,6727.15,doc
1188,548,2023-11-28,2374.3,pagamento
1189,318,2025-02-10,9326.17,doc
1190,465,2023-05-31,3507.65,ted
1191,832,2024-05-12,8196.46,doc
1192,735,2023-09-26,1816.91,saque
1193,692,2024-06-10,7206.36,doc
1194,744,2024-08-09,5599.71,doc
1195,257,2024-03-01,1075.55,pagamento
1196,759,2024-09-12,1321.23,saque
1197,625,2023-08-05,9752.53,doc
1198,954,2024-07-26,267.61,saque
1199,299,2023-06-12,647.01,saque
1200,842,2023-05-31,4516.82,doc
1201,355,2024-03-25,2086.58,pagamento
1202,405,2024-11-03,4722.84,doc
1203,975,2024-03-18,1764.46,doc
1204,666,2024-10-18,9791.33,doc
1205,633,2024-12-29,5587.42,doc
1206,162,2024-04-04,825.08,pagamento
1207,182,2024-11-12,1857.29,saque
1208,524,2023-08-15,1943.68,doc
1209,923,2024-05-22,1034.56,ted
1210,973,2023-12-10,7890.06,ted
1211,217,2024-02-21,1312.51,saque
1212,864,2023-10-19,4187.72,doc
1213,554,2024-02-15,8425.27,ted
1214,194,2024-05-17,4939.48,pagamento
1215,314,2024-04-21,1316.68,saque
1216,765,2023-10-10,3284.03,pagamento
1217,129,2023-05-14,1887.79,saque
1218,841,2024-08-07,3180.7,doc
1219,983,2023-09-10,4781.82,doc
1220,954,2024-05-19,829.39,pagamento
1221,598,2024-05-08,9140.9,ted
1222,716,2024-05-18,596.84,saque
1223,201,2025-01-24,6995.77,doc
1224,259,2023-03-25,1823.6,saque
1225,303,2024-10-14,3246.14,pagamento
1226,555,2024-08-02,276.59,pagamento
1227,997,2023-11-04,6465.41,ted
1228,132,2024-09-24,1097.84,saque
1229,981,2023-08-02,328.24,pagamento
1230,577,2023-08-06,1541.07,saque
1231,637,2023-11-19,7816.06,doc
1232,143,2024-05-19,9766.29,doc
1233,377,2023-11-29,1218.16,ted
1234,42,2024-08-12,2694.15,ted
1235,494,2024-05-29,2986.3,pagamento
1236,124,2023-10-17,1261.44,pagamento
1237,235,2023-07-24,1543.88,doc
1238,970,2023-12-21,6225.71,ted
1239,176,2023-10-18,5296.46,doc
1240,489,2024-05-08,7136.51,ted
1241,632,2023-03-25,1170.87,saque
1242,217,2023-08-02,4610.15,doc
1243,717,2024-07-28,4767.72,pagamento
1244,730,2024-02-02,4979.41,ted
1245,3,2023-07-17,1588.9,saque
1246,150,2024-09-13,6279.14,ted
1247,550,2023-12-22,8353.17,ted
1248,201,2023-11-25,2065.34,doc
1249,922,2024-06-11,4796.98,doc
1250,133,2024-11-06,5259.7,ted
1251,783,2023-08-12,1548.73,pagamento
1252,5,2024-07-23,2735.72,pagamento
1253,214,2023-07-22,810.72,saque
1254,273,2024-06-29,7059.81,ted
1255,703,2024-03-13,710.55,saque
1256,726,2024-03-26,529.62,pagamento
1257,965,2024-07-12,150.7,saque
1258,246,2024-11-22,7497.29,ted
1259,552,2023-08-06,692.37,doc
1260,723,2024-02-23,4672.33,ted
1261,607,2023-11-22,9273.02,doc
1262,17,2024-12-31,2277.53,doc
1263,598,2023-07-24,9580.21,ted
1264,437,2023-07-16,6978.98,ted
1265,474,2023-03-26,793.98,saque
1266,312,2023-05-26,9313.83,doc
1267,525,2023-04-27,8003.56,ted
1268,450,2023-08-13,463.32,saque
1269,203,2025-03-04,2177.26,ted
1270,365,2024-07-12,618.72,saque
1271,428,2025-03-06,8177.05,ted
1272,581,2024-05-14,402.58,saque
1273,805,2023-04-22,1985.93,saque
1274,482,2024-04-26,839.86,ted
1275,201,2025-03-02,674.71,saque
1276,826,2023-11-16,8223.99,ted
1277,828,2023-05-14,2956.88,doc
1278,209,2024-06-30,2744.35,doc
1279,555,2024-12-28,5275.17,doc
1280,226,2024-01-29,4447.08,ted
1281,370,2023-10-20,1959.98,pagamento
1282,663,2025-02-13,3190.68,pagamento
1283,35,2023-11-02,3288.52,ted
1284,816,2024-08-09,4001.48,ted
1285,101,2024-05-31,3161.99,pagamento
1286,668,2024-01-11,843.76,doc
1287,369,2024-06-18,2340.3,doc
1288,469,2024-04-19,4582.16,doc
1289,435,2023-04-20,1249.96,pagamento
1290,883,2023-11-24,8896.64,doc
1291,289,2023-04-13,9608.45,ted
1292,329,2023-04-16,9106.89,doc
1293,791,2023-04-29,435.28,saque
1294,996,2024-04-30,1428.35,saque
1295,406,2024-05-22,975.33,pagamento
1296,410,2023-11-25,4634.56,pagamento
1297,389,2024-08-01,3025.75,pagamento
1298,68,2024-06-19,8948.61,doc
1299,976,2024-07-02,1880.03,pagamento
1300,504,2025-03-08,72.42,saque
1301,719,2023-12-12,4358.18,doc
1302,447,2023-10-30,1971.73,saque
1303,839,2024-12-29,1512.19,saque
1304,628,2024-04-07,116.6,pagamento
1305,577,2025-01-17,1348.05,saque
1306,992,2025-01-20,4457.81,pagamento
1307,332,2024-10-10,3454.53,doc
1308,670,2023-03-27,4364.62,doc
1309,106,2024-01-19,240.44,saque
1310,358,2024-05-26,8338.37,ted
1311,30,2023-10-25,3907.13,doc
1312,850,2023-08-14,1895.44,saque
1313,757,2024-11-15,4366.66,pagamento
1314,80,2023-08-02,400.01,saque
1315,161,2023-05-25,1684.4,pagamento
1316,435,2024-05-02,1892.98,saque
1317,317,2023-04-03,795.35,saque
1318,95,2024-11-19,3829.52,pagamento
1319,553,2024-11-10,1227.21,pagamento
1320,959,2025-03-20,288.12,saque
1321,684,2024-10-01,310.02,saque
1322,696,2023-06-15,1482.51,saque
1323,836,2023-04-26,2829.59,doc
1324,939,2023-05-29,3210.94,pagamento
1325,518,2023-07-03,1799.36,ted
1326,982,2024-03-14,2402.19,pagamento
1327,925,2024-12-26,657.99,pagamento
1328,696,2023-05-08,3174.58,doc
1329,768,2024-12-02,4400.56,doc
1330,832,2024-05-01,1416.81,saque
1331,534,2023-07-08,1723.54,pagamento
1332,104,2025-03-16,8746.93,ted
